"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_426313,hCoV-19/USA/NY-Wadsworth-22503-01/2020,North America / USA / New York / Clinton County,2020-03-19,"Wadsworth Center, New York State Department.of Health","Wadsworth Center, New York State Department.of Health","Kirsten St. George, Daryl M. Lamson, Sara Griesemer, Jonathan Plitnick, Navjot Singh, Matthew D. Shudt, Erica Lasek-Nesselquist"
EPI_ISL_426315,hCoV-19/USA/NY-Wadsworth-22874-01/2020,North America / USA / New York / Onondaga County,2020-03-19,"Wadsworth Center, New York State Department.of Health","Wadsworth Center, New York State Department.of Health","Kirsten St. George, Daryl M. Lamson, Sara Griesemer, Jonathan Plitnick, Navjot Singh, Matthew D. Shudt, Erica Lasek-Nesselquist"
EPI_ISL_434785,hCoV-19/USA/TX-HMH076/2020,North America / USA / Texas,2020-03-19,Houston Methodist Hospital,Houston Methodist Hospital,"S. Wesley Long, Randall J. Olsen, Paul A. Christensen, David W. Bernard, James J. Davis, Maulik Shukla, Marcus Nguyen, Matthew Ojeda Saavedra, Concepcion C. Cantu, Prasanti Yerramilli, Layne Pruitt, Sishir Subedi, Heather Hendrickson, Ghazaleh Eskandari, Muthiah Kumaraswami, Jason S. McLellan, Hakon Jonsson, Kari Stefansson, and James M. Musser"
EPI_ISL_434787,hCoV-19/USA/TX-HMH078/2020,North America / USA / Texas,2020-03-19,Houston Methodist Hospital,Houston Methodist Hospital,"S. Wesley Long, Randall J. Olsen, Paul A. Christensen, David W. Bernard, James J. Davis, Maulik Shukla, Marcus Nguyen, Matthew Ojeda Saavedra, Concepcion C. Cantu, Prasanti Yerramilli, Layne Pruitt, Sishir Subedi, Heather Hendrickson, Ghazaleh Eskandari, Muthiah Kumaraswami, Jason S. McLellan, Hakon Jonsson, Kari Stefansson, and James M. Musser"
EPI_ISL_434788,hCoV-19/USA/TX-HMH079/2020,North America / USA / Texas,2020-03-19,Houston Methodist Hospital,Houston Methodist Hospital,"S. Wesley Long, Randall J. Olsen, Paul A. Christensen, David W. Bernard, James J. Davis, Maulik Shukla, Marcus Nguyen, Matthew Ojeda Saavedra, Concepcion C. Cantu, Prasanti Yerramilli, Layne Pruitt, Sishir Subedi, Heather Hendrickson, Ghazaleh Eskandari, Muthiah Kumaraswami, Jason S. McLellan, Hakon Jonsson, Kari Stefansson, and James M. Musser"
EPI_ISL_434797,hCoV-19/USA/TX-HMH092/2020,North America / USA / Texas,2020-03-19,Houston Methodist Hospital,Houston Methodist Hospital,"S. Wesley Long, Randall J. Olsen, Paul A. Christensen, David W. Bernard, James J. Davis, Maulik Shukla, Marcus Nguyen, Matthew Ojeda Saavedra, Concepcion C. Cantu, Prasanti Yerramilli, Layne Pruitt, Sishir Subedi, Heather Hendrickson, Ghazaleh Eskandari, Muthiah Kumaraswami, Jason S. McLellan, Hakon Jonsson, Kari Stefansson, and James M. Musser"
EPI_ISL_434798,hCoV-19/USA/TX-HMH093/2020,North America / USA / Texas,2020-03-19,Houston Methodist Hospital,Houston Methodist Hospital,"S. Wesley Long, Randall J. Olsen, Paul A. Christensen, David W. Bernard, James J. Davis, Maulik Shukla, Marcus Nguyen, Matthew Ojeda Saavedra, Concepcion C. Cantu, Prasanti Yerramilli, Layne Pruitt, Sishir Subedi, Heather Hendrickson, Ghazaleh Eskandari, Muthiah Kumaraswami, Jason S. McLellan, Hakon Jonsson, Kari Stefansson, and James M. Musser"
EPI_ISL_417977,hCoV-19/USA/UT-034/2020,North America / USA / Utah,2020-03-20,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_421309,hCoV-19/USA/WI-51/2020,North America / USA / Wisconsin,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun"
EPI_ISL_421312,hCoV-19/USA/WI-54/2020,North America / USA / Wisconsin,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun"
EPI_ISL_421332,hCoV-19/USA/WI-74/2020,North America / USA / Wisconsin,2020-03-20,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun"
EPI_ISL_422490,hCoV-19/USA/NY-PV09069/2020,North America / USA / New York / Brooklyn,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422507,hCoV-19/USA/NY-PV09135/2020,North America / USA / New York / Nassau County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422508,hCoV-19/USA/NY-PV09137/2020,North America / USA / New York / Nassau County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422509,hCoV-19/USA/NY-PV09138/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422510,hCoV-19/USA/NY-PV09139/2020,North America / USA / New York / Queens,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422511,hCoV-19/USA/NY-PV09140/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422512,hCoV-19/USA/NY-PV09141/2020,North America / USA / New York / Brooklyn,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422513,hCoV-19/USA/NY-PV09142/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422514,hCoV-19/USA/NY-PV09143/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422515,hCoV-19/USA/NY-PV09144/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422516,hCoV-19/USA/NY-PV09145/2020,North America / USA / New York / Queens,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422517,hCoV-19/USA/NY-PV09147/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422543,hCoV-19/USA/NY-PV09186/2020,North America / USA / New York / Bronx,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422544,hCoV-19/USA/NY-PV09187/2020,North America / USA / New York / Westchester County,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422547,hCoV-19/USA/NY-PV09190/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422548,hCoV-19/USA/NY-PV09192/2020,North America / USA / New York / Bronx,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422549,hCoV-19/USA/NY-PV09193/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422550,hCoV-19/USA/NY-PV09194/2020,North America / USA / New York / Bronx,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422551,hCoV-19/USA/NY-PV09195/2020,North America / USA / New York / Bronx,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422552,hCoV-19/USA/NY-PV09197/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_422553,hCoV-19/USA/NY-PV09198/2020,North America / USA / New York / Manhattan,2020-03-20,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,"Ana S. Gonzalez-Reiche, Mitchell Sullivan, Ajay Obla, Gopi Patel, Emilia Sordillo, Melissa Gitman, Alberto Paniz-mondolfi, Matthew Hernandez, Shelcie Fabre, Jose Polanco, Zenab Khan, Bremy Albuquerque, Jayeeta Dutta, Juan Soto, Shwetha Sridhar Hara, Ying-Chih Wang, Melissa Smith, Robert Sebra, Lisa Miorin, Wen-chun Liu, Randy Albrecht, Judith Aberg, Florian Krammer, Adolfo Garcia-Sarstre, Viviana Simon, Harm van Bakel"
EPI_ISL_424200,hCoV-19/USA/WA-UW-1723/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424202,hCoV-19/USA/WA-UW-1651/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424203,hCoV-19/USA/WA-UW-1652/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424204,hCoV-19/USA/WA-UW-1698/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424205,hCoV-19/USA/WA-UW-1697/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424207,hCoV-19/USA/WA-UW-1716/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424208,hCoV-19/USA/WA-UW-1712/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424209,hCoV-19/USA/WA-UW-1765/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424210,hCoV-19/USA/WA-UW-1718/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424213,hCoV-19/USA/WA-UW-1670/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424214,hCoV-19/USA/WA-UW-1677/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424215,hCoV-19/USA/WA-UW-1680/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424218,hCoV-19/USA/WA-UW-1682/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424219,hCoV-19/USA/WA-UW-1695/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424222,hCoV-19/USA/WA-UW-1700/2020,North America / USA / Washington,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424249,hCoV-19/USA/UN-UW-1791/2020,North America / USA,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_424286,hCoV-19/USA/OR-UW-1849/2020,North America / USA / Oregon,2020-03-20,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430216,hCoV-19/USA/WA-S178/2020,North America / USA / Washington / King County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430217,hCoV-19/USA/WA-S179/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430220,hCoV-19/USA/WA-S182/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430224,hCoV-19/USA/WA-S186/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430225,hCoV-19/USA/WA-S187/2020,North America / USA / Washington / King County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430226,hCoV-19/USA/WA-S188/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430227,hCoV-19/USA/WA-S189/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430229,hCoV-19/USA/WA-S191/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430230,hCoV-19/USA/WA-S192/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430232,hCoV-19/USA/WA-S194/2020,North America / USA / Washington / King County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430233,hCoV-19/USA/WA-S195/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430235,hCoV-19/USA/WA-S197/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430236,hCoV-19/USA/WA-S198/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430237,hCoV-19/USA/WA-S199/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430238,hCoV-19/USA/WA-S200/2020,North America / USA / Washington / Yakima County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430239,hCoV-19/USA/WA-S201/2020,North America / USA / Washington / King County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430240,hCoV-19/USA/WA-S202/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430241,hCoV-19/USA/WA-S203/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430243,hCoV-19/USA/WA-S205/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430244,hCoV-19/USA/WA-S206/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430245,hCoV-19/USA/WA-S207/2020,North America / USA / Washington,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430249,hCoV-19/USA/WA-S211/2020,North America / USA / Washington / King County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430252,hCoV-19/USA/WA-S214/2020,North America / USA / Washington / Unknown County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430253,hCoV-19/USA/WA-S215/2020,North America / USA / Washington,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430254,hCoV-19/USA/WA-S216/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430255,hCoV-19/USA/WA-S217/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430257,hCoV-19/USA/WA-S219/2020,North America / USA / Washington / Pierce County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430258,hCoV-19/USA/WA-S220/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430261,hCoV-19/USA/WA-S223/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430263,hCoV-19/USA/WA-S225/2020,North America / USA / Washington / Whatcom County,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
EPI_ISL_430265,hCoV-19/USA/WA-S227/2020,North America / USA / Washington,2020-03-20,Washington State Department of Health,Seattle Flu Study,Chu et al
