"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_451544,hCoV-19/Australia/NSW280/2020,Oceania / Australia / New South Wales / Sydney,2020-03-24,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451545,hCoV-19/Australia/NSW281/2020,Oceania / Australia / New South Wales / Sydney,2020-03-24,Laverty Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451546,hCoV-19/Australia/NSW282/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451547,hCoV-19/Australia/NSW283/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451548,hCoV-19/Australia/NSW284/2020,Oceania / Australia / New South Wales / Sydney,2020-04-02,Childrens Hospital Westmead,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451549,hCoV-19/Australia/NSW285/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451550,hCoV-19/Australia/NSW286/2020,Oceania / Australia / New South Wales / Sydney,2020-04-03,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451551,hCoV-19/Australia/NSW287/2020,Oceania / Australia / New South Wales / Sydney,2020-04-03,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451552,hCoV-19/Australia/NSW288/2020,Oceania / Australia / New South Wales / Sydney,2020-03-30,Pathology North - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451553,hCoV-19/Australia/NSW289/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451554,hCoV-19/Australia/NSW290/2020,Oceania / Australia / New South Wales / Sydney,2020-04-02,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451555,hCoV-19/Australia/NSW291/2020,Oceania / Australia / New South Wales / Sydney,2020-04-03,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451556,hCoV-19/Australia/NSW292/2020,Oceania / Australia / New South Wales / Sydney,2020-03-30,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451557,hCoV-19/Australia/NSW293/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451558,hCoV-19/Australia/NSW294/2020,Oceania / Australia / New South Wales / Sydney,2020-04-08,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451559,hCoV-19/Australia/NSW295/2020,Oceania / Australia / New South Wales / Sydney,2020-04-04,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451560,hCoV-19/Australia/NSW296/2020,Oceania / Australia / New South Wales / Sydney,2020-04-04,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451561,hCoV-19/Australia/NSW297/2020,Oceania / Australia / New South Wales / Sydney,2020-04-02,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451562,hCoV-19/Australia/NSW298/2020,Oceania / Australia / New South Wales / Sydney,2020-04-04,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451563,hCoV-19/Australia/NSW299/2020,Oceania / Australia / New South Wales / Sydney,2020-03-25,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451564,hCoV-19/Australia/NSW300/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451565,hCoV-19/Australia/NSW301/2020,Oceania / Australia / New South Wales / Sydney,2020-04-03,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451566,hCoV-19/Australia/NSW302/2020,Oceania / Australia / New South Wales / Sydney,2020-04-08,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451567,hCoV-19/Australia/NSW303/2020,Oceania / Australia / New South Wales / Sydney,2020-03-30,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451568,hCoV-19/Australia/NSW304/2020,Oceania / Australia / New South Wales / Sydney,2020-04-02,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451569,hCoV-19/Australia/NSW305/2020,Oceania / Australia / New South Wales / Sydney,2020-03-27,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451570,hCoV-19/Australia/NSW306/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451571,hCoV-19/Australia/NSW307/2020,Oceania / Australia / New South Wales / Sydney,2020-04-02,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451572,hCoV-19/Australia/NSW308/2020,Oceania / Australia / New South Wales / Sydney,2020-03-25,Laverty Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451573,hCoV-19/Australia/NSW309/2020,Oceania / Australia / New South Wales / Sydney,2020-04-04,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451574,hCoV-19/Australia/NSW310/2020,Oceania / Australia / New South Wales / Sydney,2020-03-26,Australian Clinical Labs,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451575,hCoV-19/Australia/NSW311/2020,Oceania / Australia / New South Wales / Sydney,2020-03-29,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451576,hCoV-19/Australia/NSW312/2020,Oceania / Australia / New South Wales / Sydney,2020-03-27,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451577,hCoV-19/Australia/NSW314/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451578,hCoV-19/Australia/NSW315/2020,Oceania / Australia / New South Wales / Sydney,2020-03-27,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451579,hCoV-19/Australia/NSW316/2020,Oceania / Australia / New South Wales / Sydney,2020-03-30,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451580,hCoV-19/Australia/NSW317/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451581,hCoV-19/Australia/NSW318/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451582,hCoV-19/Australia/NSW319/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451583,hCoV-19/Australia/NSW321/2020,Oceania / Australia / New South Wales / Sydney,2020-04-06,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451584,hCoV-19/Australia/NSW322/2020,Oceania / Australia / New South Wales / Sydney,2020-03-28,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451586,hCoV-19/Australia/NSW324/2020,Oceania / Australia / New South Wales / Sydney,2020-03-26,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451587,hCoV-19/Australia/NSW325/2020,Oceania / Australia / New South Wales / Sydney,2020-04-09,Pathology North Hunter- NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451588,hCoV-19/Australia/NSW326/2020,Oceania / Australia / New South Wales / Sydney,2020-03-23,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451589,hCoV-19/Australia/NSW327/2020,Oceania / Australia / New South Wales / Sydney,2020-04-05,Pathology North Hunter- NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451590,hCoV-19/Australia/NSW328/2020,Oceania / Australia / New South Wales / Sydney,2020-03-30,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451591,hCoV-19/Australia/NSW329/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451592,hCoV-19/Australia/NSW330/2020,Oceania / Australia / New South Wales / Sydney,2020-03-20,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451593,hCoV-19/Australia/NSW331/2020,Oceania / Australia / New South Wales / Sydney,2020-03-25,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451594,hCoV-19/Australia/NSW332/2020,Oceania / Australia / New South Wales / Sydney,2020-04-11,Childrens Hospital Westmead,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451595,hCoV-19/Australia/NSW333/2020,Oceania / Australia / New South Wales / Sydney,2020-03-23,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451596,hCoV-19/Australia/NSW334/2020,Oceania / Australia / New South Wales / Sydney,2020-03-23,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451597,hCoV-19/Australia/NSW335/2020,Oceania / Australia / New South Wales / Sydney,2020-04-08,Medlab Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451598,hCoV-19/Australia/NSW336/2020,Oceania / Australia / New South Wales / Sydney,2020-03-28,ACT pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_451599,hCoV-19/Australia/NSW337/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Australian Clinical Labs,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455028,hCoV-19/Australia/NSW488/2020,Oceania / Australia / New South Wales / Sydney,2020-04-22,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455029,hCoV-19/Australia/NSW489/2020,Oceania / Australia / New South Wales / Sydney,2020-04-23,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455031,hCoV-19/Australia/NSW491/2020,Oceania / Australia / New South Wales / Sydney,2020-04-23,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455032,hCoV-19/Australia/NSW492/2020,Oceania / Australia / New South Wales / Sydney,2020-04-23,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455033,hCoV-19/Australia/NSW493/2020,Oceania / Australia / New South Wales / Sydney,2020-04-23,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455034,hCoV-19/Australia/NSW494/2020,Oceania / Australia / New South Wales / Sydney,2020-04-11,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455037,hCoV-19/Australia/NSW497/2020,Oceania / Australia / New South Wales / Sydney,2020-04-07,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455039,hCoV-19/Australia/NSW499/2020,Oceania / Australia / New South Wales / Sydney,2020-04-14,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455040,hCoV-19/Australia/NSW500/2020,Oceania / Australia / New South Wales / Sydney,2020-04-14,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455041,hCoV-19/Australia/NSW501/2020,Oceania / Australia / New South Wales / Sydney,2020-03-23,Laverty Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455042,hCoV-19/Australia/NSW502/2020,Oceania / Australia / New South Wales / Sydney,2020-03-20,ACT Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455043,hCoV-19/Australia/NSW503/2020,Oceania / Australia / New South Wales / Sydney,2020-03-24,ACT Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455044,hCoV-19/Australia/NSW504/2020,Oceania / Australia / New South Wales / Sydney,2020-03-28,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455045,hCoV-19/Australia/NSW505/2020,Oceania / Australia / New South Wales / Sydney,2020-03-27,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455046,hCoV-19/Australia/NSW506/2020,Oceania / Australia / New South Wales / Sydney,2020-03-29,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455047,hCoV-19/Australia/NSW507/2020,Oceania / Australia / New South Wales / Sydney,2020-04-06,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455048,hCoV-19/Australia/NSW508/2020,Oceania / Australia / New South Wales / Sydney,2020-03-24,Laverty Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455049,hCoV-19/Australia/NSW509/2020,Oceania / Australia / New South Wales / Sydney,2020-04-17,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455050,hCoV-19/Australia/NSW510/2020,Oceania / Australia / New South Wales / Sydney,2020-03-26,ACT Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455051,hCoV-19/Australia/NSW511/2020,Oceania / Australia / New South Wales / Sydney,2020-03-28,Douglas Hanly Moir Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455052,hCoV-19/Australia/NSW512/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Douglas Hanly Moir Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455053,hCoV-19/Australia/NSW513/2020,Oceania / Australia / New South Wales / Sydney,2020-03-28,Douglas Hanly Moir Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455054,hCoV-19/Australia/NSW514/2020,Oceania / Australia / New South Wales / Sydney,2020-04-01,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455055,hCoV-19/Australia/NSW515/2020,Oceania / Australia / New South Wales / Sydney,2020-04-30,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455056,hCoV-19/Australia/NSW516/2020,Oceania / Australia / New South Wales / Sydney,2020-04-14,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455057,hCoV-19/Australia/NSW517/2020,Oceania / Australia / New South Wales / Sydney,2020-05-01,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455058,hCoV-19/Australia/NSW518/2020,Oceania / Australia / New South Wales / Sydney,2020-05-05,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455059,hCoV-19/Australia/NSW519/2020,Oceania / Australia / New South Wales / Sydney,2020-04-17,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455060,hCoV-19/Australia/NSW520/2020,Oceania / Australia / New South Wales / Sydney,2020-05-04,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455061,hCoV-19/Australia/NSW521/2020,Oceania / Australia / New South Wales / Sydney,2020-05-03,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455062,hCoV-19/Australia/NSW522/2020,Oceania / Australia / New South Wales / Sydney,2020-04-30,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455063,hCoV-19/Australia/NSW523/2020,Oceania / Australia / New South Wales / Sydney,2020-03-26,Laverty Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455064,hCoV-19/Australia/NSW524/2020,Oceania / Australia / New South Wales / Sydney,2020-03-26,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455065,hCoV-19/Australia/NSW525/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,Douglas Hanly Moir Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455066,hCoV-19/Australia/NSW527/2020,Oceania / Australia / New South Wales / Sydney,2020-05-01,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455067,hCoV-19/Australia/NSW528/2020,Oceania / Australia / New South Wales / Sydney,2020-03-19,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455068,hCoV-19/Australia/NSW529/2020,Oceania / Australia / New South Wales / Sydney,2020-05-05,Childrens Hospital Westmead,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455069,hCoV-19/Australia/NSW530/2020,Oceania / Australia / New South Wales / Sydney,2020-05-07,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455070,hCoV-19/Australia/NSW531/2020,Oceania / Australia / New South Wales / Sydney,2020-05-06,Pathology West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455071,hCoV-19/Australia/NSW532/2020,Oceania / Australia / New South Wales / Sydney,2020-05-08,Pathology Sydney South West - NSW Health Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455072,hCoV-19/Australia/NSW533/2020,Oceania / Australia / New South Wales / Sydney,2020-05-07,Sullivan Nicolaides Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455073,hCoV-19/Australia/NSW534/2020,Oceania / Australia / New South Wales / Sydney,2020-05-07,Sullivan Nicolaides Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455074,hCoV-19/Australia/NSW535/2020,Oceania / Australia / New South Wales / Sydney,2020-05-13,ACT Pathology,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455075,hCoV-19/Australia/NSW536/2020,Oceania / Australia / New South Wales / Sydney,2020-03-25,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455076,hCoV-19/Australia/NSW537/2020,Oceania / Australia / New South Wales / Sydney,2020-03-26,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455077,hCoV-19/Australia/NSW538/2020,Oceania / Australia / New South Wales / Sydney,2020-03-28,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455078,hCoV-19/Australia/NSW539/2020,Oceania / Australia / New South Wales / Sydney,2020-03-25,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455079,hCoV-19/Australia/NSW540/2020,Oceania / Australia / New South Wales / Sydney,2020-03-22,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455080,hCoV-19/Australia/NSW541/2020,Oceania / Australia / New South Wales / Sydney,2020-03-22,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455081,hCoV-19/Australia/NSW542/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455082,hCoV-19/Australia/NSW543/2020,Oceania / Australia / New South Wales / Sydney,2020-03-31,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455083,hCoV-19/Australia/NSW544/2020,Oceania / Australia / New South Wales / Sydney,2020-04-06,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
EPI_ISL_455084,hCoV-19/Australia/NSW545/2020,Oceania / Australia / New South Wales / Sydney,2020-04-05,South Eastern Area Laboratory Services,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,CIDM-PH et al.
