"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_437352,hCoV-19/DRC/2904/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-17,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_437354,hCoV-19/DRC/2939/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-17,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_437356,hCoV-19/DRC/3041/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-18,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_437357,hCoV-19/DRC/3070/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-18,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_437358,hCoV-19/DRC/3089/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-19,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447231,hCoV-19/DRC/3653/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-23,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447232,hCoV-19/DRC/3659/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-23,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447233,hCoV-19/DRC/3661/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-23,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447234,hCoV-19/DRC/3662/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-23,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447235,hCoV-19/DRC/3664/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-23,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447236,hCoV-19/DRC/3683/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-24,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447237,hCoV-19/DRC/3688/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-24,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447239,hCoV-19/DRC/3768/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-24,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447240,hCoV-19/DRC/3778/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-24,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447245,hCoV-19/DRC/3827/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-24,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447246,hCoV-19/DRC/3829/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-24,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447248,hCoV-19/DRC/3837/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-25,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447249,hCoV-19/DRC/3841/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-25,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447596,hCoV-19/DRC/1151/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-05,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447597,hCoV-19/DRC/3440/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-22,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447598,hCoV-19/DRC/3451/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-22,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447599,hCoV-19/DRC/3453/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-22,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_447607,hCoV-19/DRC/3632/2020,Africa / Democratic Republic of the Congo / Kinshasa,2020-04-23,"Viral Respiratory Lab, National Institute for Biomedical Research (INRB)","Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Placide Mbala-Kingebeni, Edith Nkwembe, Eddy Kinganda-Lusamaki, Amuri Aziza, Francisca Muyembe Mawete, Catherine Pratt, Matthias Pauthner, Josh Quick, Allison Black, James Hadfield, Trevor Bedford, Ian Goodfellow, Andrew Rambaut, Nick Loman, Kristian Andersen, Michael Wiley, Steve Ahuka-Mundeke, Jean-Jacques Muyembe Tamfum"
EPI_ISL_451183,hCoV-19/Uganda/UG001/2020,Africa / Uganda,2020-03-25,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451184,hCoV-19/Uganda/UG002/2020,Africa / Uganda,2020-03-26,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451186,hCoV-19/Uganda/UG004/2020,Africa / Uganda,2020-03-27,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451189,hCoV-19/Uganda/UG007/2020,Africa / Uganda,2020-03-30,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451190,hCoV-19/Uganda/UG008/2020,Africa / Uganda,2020-03-30,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451192,hCoV-19/Uganda/UG010/2020,Africa / Uganda,2020-03-30,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451193,hCoV-19/Uganda/UG011/2020,Africa / Uganda,2020-03-30,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451194,hCoV-19/Uganda/UG012/2020,Africa / Uganda,2020-03-22,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451195,hCoV-19/Uganda/UG013/2020,Africa / Uganda,2020-03-22,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451196,hCoV-19/Uganda/UG014/2020,Africa / Uganda,2020-03-25,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451197,hCoV-19/Uganda/UG015/2020,Africa / Uganda,2020-04-27,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451198,hCoV-19/Uganda/UG016/2020,Africa / Uganda,2020-04-27,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451199,hCoV-19/Uganda/UG017/2020,Africa / Uganda,2020-04-20,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451201,hCoV-19/Uganda/UG019/2020,Africa / Uganda,2020-04-30,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451202,hCoV-19/Uganda/UG020/2020,Africa / Uganda,2020-05-01,Uganda Virus Research Institute,MRC/UVRI & LSHTM Uganda Research Unit,"Dan Lule Bugembe, John Kayiwa, My V.T Phan, Phiona Tushabe, Stephen Balinandi, Beatrice Dhaala, Deogratius Ssemwanga, Jonas Lexow, Henry Mwebesa, Jane Aceng, Henry Kyobe, Julius Lutwama, Pontiano Kaleebu, Matthew Cotten"
EPI_ISL_451400,hCoV-19/Morocco/OUA677-19/2020,Africa / Morocco / Ouarzazate,2020-04-23,Laboratoire de Recherche et d'Analyse Médicale de la Gendarmerie Royale,Laboratoire de Recherche et d'Analyse Médicale de la Gendarmerie Royale,"Sanaâ LEMRISS, Amal SOUIRI, Saâd EL KABBAJ"
EPI_ISL_455362,hCoV-19/Nigeria/KW017-CV24/2020,Africa / Nigeria / Kwara State,2020-04-10,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Olawoye I., Uwanibe J., Oguzie J., Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455412,hCoV-19/Nigeria/OG007-CV22/2020,Africa / Nigeria / Ogun State,2020-03-29,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455413,hCoV-19/Nigeria/OS016-CV3/2020,Africa / Nigeria / Osun State,2020-03-27,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455419,hCoV-19/Nigeria/OS060-CV9/2020,Africa / Nigeria / Osun State,2020-03-29,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455422,hCoV-19/Nigeria/OS070-CV11/2020,Africa / Nigeria / Osun State,2020-03-29,Nigeria Centre for Disease Control,"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455423,hCoV-19/Nigeria/OS075-CV12/2020,Africa / Nigeria / Osun State,2020-03-29,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455424,hCoV-19/Nigeria/OS085-CV14/2020,Africa / Nigeria / Osun State,2020-03-29,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455426,hCoV-19/Nigeria/OS122-CV18/2020,Africa / Nigeria / Osun State,2020-03-29,Nigeria Centre for Disease Control,"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455429,hCoV-19/Nigeria/OY008-CV29/2020,Africa / Nigeria / Oyo State,2020-03-27,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455431,hCoV-19/Nigeria/OY045A-CV35/2020,Africa / Nigeria / Oyo State,2020-04-02,Nigeria Centre for Disease Control (NCDC),"African Centre of Excellence for Genomics of Infectious Diseases (ACEGID), Redeemer's University, Ede, Osun State, Nigeria","Oluniyi P.E., Ajogbasile F.V., Kayode A., Oguzie J., Olawoye I., Uwanibe J.,  Olumade T., Folarin O.A., Ihekweazu C., Happi C.T."
EPI_ISL_455631,hCoV-19/SouthAfrica/KRISP-101/2020,Africa / South Africa / KZN,2020-04-30,"KRISP, KZN Research Innovation and Sequencing Platform","KRISP, KZN Research Innovation and Sequencing Platform","Giandhari J, Pillay S, Lessells R, Chimukangara B, Deforche K, Tegally H, Wilkinson E, de Oliveira T"
EPI_ISL_455632,hCoV-19/SouthAfrica/KRISP-102/2020,Africa / South Africa / KZN,2020-04-30,"KRISP, KZN Research Innovation and Sequencing Platform","KRISP, KZN Research Innovation and Sequencing Platform","Giandhari J, Pillay S, Lessells R, Chimukangara B, Deforche K, Tegally H, Wilkinson E, de Oliveira T"
EPI_ISL_455633,hCoV-19/SouthAfrica/KRISP-103/2020,Africa / South Africa / KZN,2020-04-30,"KRISP, KZN Research Innovation and Sequencing Platform","KRISP, KZN Research Innovation and Sequencing Platform","Giandhari J, Pillay S, Lessells R, Chimukangara B, Deforche K, Tegally H, Wilkinson E, de Oliveira T"
EPI_ISL_455635,hCoV-19/SouthAfrica/KRISP-105/2020,Africa / South Africa / KZN,2020-05-05,"KRISP, KZN Research Innovation and Sequencing Platform","KRISP, KZN Research Innovation and Sequencing Platform","Giandhari J, Pillay S, Lessells R, Chimukangara B, Deforche K, Tegally H, Wilkinson E, de Oliveira T"
EPI_ISL_455636,hCoV-19/SouthAfrica/KRISP-106/2020,Africa / South Africa / KZN,2020-03-31,"KRISP, KZN Research Innovation and Sequencing Platform","KRISP, KZN Research Innovation and Sequencing Platform","Giandhari J, Pillay S, Lessells R, Chimukangara B, Deforche K, Tegally H, Wilkinson E, de Oliveira T"
EPI_ISL_455639,hCoV-19/SouthAfrica/KRISP-109/2020,Africa / South Africa / KZN,2020-03-31,"KRISP, KZN Research Innovation and Sequencing Platform","KRISP, KZN Research Innovation and Sequencing Platform","Giandhari J, Pillay S, Lessells R, Chimukangara B, Deforche K, Tegally H, Wilkinson E, de Oliveira T"
