"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_443199,hCoV-19/Singapore/107/2020,Asia / Singapore,2020-03-16,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443200,hCoV-19/Singapore/108/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443201,hCoV-19/Singapore/109/2020,Asia / Singapore,2020-03-05,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443202,hCoV-19/Singapore/110/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443203,hCoV-19/Singapore/111/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443204,hCoV-19/Singapore/112/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443205,hCoV-19/Singapore/113/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443206,hCoV-19/Singapore/114/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443207,hCoV-19/Singapore/115/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443208,hCoV-19/Singapore/116/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443209,hCoV-19/Singapore/117/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443210,hCoV-19/Singapore/118/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443211,hCoV-19/Singapore/119/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443212,hCoV-19/Singapore/120/2020,Asia / Singapore,2020-04-08,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443213,hCoV-19/Singapore/121/2020,Asia / Singapore,2020-04-08,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443214,hCoV-19/Singapore/122/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443215,hCoV-19/Singapore/123/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443216,hCoV-19/Singapore/124/2020,Asia / Singapore,2020-03-19,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443217,hCoV-19/Singapore/125/2020,Asia / Singapore,2020-03-21,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443218,hCoV-19/Singapore/126/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443219,hCoV-19/Singapore/127/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443220,hCoV-19/Singapore/128/2020,Asia / Singapore,2020-03-21,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443221,hCoV-19/Singapore/129/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443222,hCoV-19/Singapore/130/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443223,hCoV-19/Singapore/131/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443224,hCoV-19/Singapore/132/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443225,hCoV-19/Singapore/133/2020,Asia / Singapore,2020-03-20,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443226,hCoV-19/Singapore/134/2020,Asia / Singapore,2020-03-16,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443227,hCoV-19/Singapore/135/2020,Asia / Singapore,2020-03-16,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443228,hCoV-19/Singapore/136/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443229,hCoV-19/Singapore/137/2020,Asia / Singapore,2020-03-16,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443230,hCoV-19/Singapore/138/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443231,hCoV-19/Singapore/139/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443232,hCoV-19/Singapore/140/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443233,hCoV-19/Singapore/141/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443234,hCoV-19/Singapore/142/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443235,hCoV-19/Singapore/143/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443236,hCoV-19/Singapore/144/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443237,hCoV-19/Singapore/145/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443238,hCoV-19/Singapore/146/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443239,hCoV-19/Singapore/147/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443240,hCoV-19/Singapore/148/2020,Asia / Singapore,2020-03-17,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443241,hCoV-19/Singapore/149/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443242,hCoV-19/Singapore/150/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443243,hCoV-19/Singapore/151/2020,Asia / Singapore,2020-03-18,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443244,hCoV-19/Singapore/152/2020,Asia / Singapore,2020-04-08,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443245,hCoV-19/Singapore/153/2020,Asia / Singapore,2020-04-08,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_443246,hCoV-19/Singapore/154/2020,Asia / Singapore,2020-04-08,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases","Mak Tze Minn, Octavia Sophie, Chavatte Jean-Marc, Cui Lin, Lin Raymond Tzer Pin"
EPI_ISL_444457,hCoV-19/India/GBRC26/2020,Asia / India / Gujarat / Ahmedabad,2020-04-26,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Nidhi Patel, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444458,hCoV-19/India/GBRC27/2020,Asia / India / Gujarat / Ahmedabad,2020-04-26,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Priti Pandita, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444459,hCoV-19/India/GBRC28/2020,Asia / India / Gujarat / Ahmedabad,2020-04-30,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Neha Rajpara, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444460,hCoV-19/India/GBRC29/2020,Asia / India / Gujarat / Ahmedabad,2020-04-30,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Afzal Ansari, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444461,hCoV-19/India/GBRC30/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Neelam Nathani, Chaitanya Joshi, Madhvi Joshi, Tejas Shah"
EPI_ISL_444462,hCoV-19/India/GBRC31/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Armi Chaudhari, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444463,hCoV-19/India/GBRC32/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Bhavya Jindal, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444464,hCoV-19/India/GBRC33/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Dipeshwari Shewale, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444465,hCoV-19/India/GBRC34/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Anjali Rajwar, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444466,hCoV-19/India/GBRC35/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Sharmistha Majumdar, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444467,hCoV-19/India/GBRC36/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Pooja P Doshi, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444468,hCoV-19/India/GBRC37/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Nidhi Patel, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444469,hCoV-19/India/GBRC38/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Priti Pandita, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444470,hCoV-19/India/GBRC39/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Neha Rajpara, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444471,hCoV-19/India/GBRC40/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Afzal Ansari, Chaitanya Joshi, Madhvi Joshi"
EPI_ISL_444472,hCoV-19/India/GBRC41/2020,Asia / India / Gujarat / Ahmedabad,2020-04-29,B.J. Medical College and Civil hospital,Gujarat Biotechnology Research Centre,"Dinesh Kumar, Zuber Saiyed, Dipa Kinariwala, Disha Patel, Binita Aring, Neeta Khandelwal, Geeta Vaghela, Sonia Barve, Bhavesh Modi, Kairavi Joshi, Gaurishankar Shrimali, Nidhi Sood, Pranay Shah, R D Dixit, Snehal Bagatharia, Kamlesh J Upadhyay, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Monika Gandhi, Pinal Trivedi, Maharshi Pandya, Amit Kanani, Akanksha Verma, Nitin Savaliya, Raghawendra Kumar, Neelam Nathani, Chaitanya Joshi, Madhvi Joshi"
